lat,lng,started_at,arrived_at,delivered_at
43.665268,-79.341034,2024-07-03 21:00:27,2024-07-04 21:38:17,2024-07-04 21:38:37
43.797516,-79.529194,2024-07-03 21:01:36,2024-07-04 20:12:05,2024-07-04 20:12:19
43.894439,-78.814952,2024-07-03 21:02:01,2024-07-04 21:29:11,2024-07-04 21:29:34
43.826165,-79.271800,2024-07-03 21:04:21,2024-07-04 21:08:57,2024-07-04 21:09:22
43.735586,-79.754817,2024-07-03 21:05:51,2024-07-04 22:21:20,2024-07-04 22:22:01
43.667412,-79.430042,2024-07-03 21:06:22,2024-07-05 22:36:58,2024-07-05 22:37:31
43.646778,-79.435568,2024-07-03 21:06:22,2024-07-05 23:42:48,2024-07-05 23:43:07
43.755535,-79.365230,2024-07-03 21:06:22,2024-07-06 02:02:03,2024-07-06 02:02:50
43.692161,-79.470792,2024-07-03 21:06:22,2024-07-05 21:57:55,2024-07-05 22:03:24
43.806503,-79.370724,2024-07-03 21:06:22,2024-07-05 20:41:51,2024-07-05 20:42:56
43.656859,-79.383664,2024-07-03 21:06:22,2024-07-05 23:09:08,2024-07-05 23:09:27
43.677106,-79.347769,2024-07-03 21:06:24,2024-07-06 00:03:52,2024-07-06 00:05:48
43.686502,-79.314000,2024-07-03 21:06:24,2024-07-06 01:16:08,2024-07-06 01:17:06
43.631362,-79.510646,2024-07-03 21:06:24,2024-07-06 02:24:27,2024-07-06 02:29:11
43.658541,-79.577705,2024-07-03 21:06:24,2024-07-06 00:43:07,2024-07-06 00:44:09
44.035326,-79.440312,2024-07-03 21:06:24,2024-07-05 21:37:01,2024-07-05 21:37:47
43.590986,-79.666041,2024-07-03 21:06:24,2024-07-06 00:28:17,2024-07-06 00:31:38
43.703694,-79.376645,2024-07-03 21:06:25,2024-07-05 23:30:17,2024-07-05 23:30:54
43.640745,-79.396117,2024-07-03 21:06:25,2024-07-05 23:15:06,2024-07-05 23:15:41
43.715632,-79.372481,2024-07-03 21:06:25,2024-07-05 22:41:54,2024-07-05 22:42:36
43.680341,-79.307890,2024-07-03 21:06:26,2024-07-06 01:08:40,2024-07-06 01:09:26
43.707339,-79.394278,2024-07-03 21:06:26,2024-07-05 21:48:58,2024-07-05 21:51:13
43.365460,-79.769546,2024-07-03 21:06:26,2024-07-06 00:57:27,2024-07-06 00:57:44
43.663543,-79.367901,2024-07-03 21:06:27,2024-07-05 21:20:57,2024-07-05 21:21:49
43.676432,-79.335792,2024-07-03 21:06:27,2024-07-05 21:27:12,2024-07-05 21:27:50
43.863447,-79.623416,2024-07-03 21:06:27,2024-07-05 23:08:55,2024-07-05 23:09:50
43.939779,-79.451893,2024-07-03 21:06:27,2024-07-05 20:56:58,2024-07-05 20:57:28
43.662722,-79.379441,2024-07-03 21:06:28,2024-07-05 22:55:14,2024-07-05 22:55:37
43.664847,-79.386110,2024-07-03 21:06:29,2024-07-05 23:27:15,2024-07-05 23:28:01
43.649644,-79.449316,2024-07-03 21:06:29,2024-07-05 21:39:38,2024-07-05 21:41:24
43.650572,-79.475741,2024-07-03 21:06:29,2024-07-05 21:52:47,2024-07-05 21:55:17
43.557536,-79.758079,2024-07-03 21:06:29,2024-07-05 23:05:56,2024-07-05 23:06:36
43.838281,-79.276508,2024-07-03 21:06:30,2024-07-05 23:59:12,2024-07-05 23:59:46
43.681024,-79.402757,2024-07-03 21:06:31,2024-07-05 21:04:20,2024-07-05 21:05:06
43.845647,-79.093121,2024-07-03 21:06:32,2024-07-05 21:51:22,2024-07-05 21:53:03
43.444968,-79.749486,2024-07-03 21:06:34,2024-07-05 22:51:28,2024-07-05 22:52:10
43.854432,-79.402118,2024-07-03 21:06:35,2024-07-05 20:33:47,2024-07-05 20:34:40
43.79048,-79.39065,2024-07-03 21:06:48,2024-07-05 21:51:42,2024-07-05 21:55:20
43.6553696,-79.4556398,2024-07-03 21:06:50,2024-07-05 21:07:53,2024-07-05 21:10:39
43.6829978,-79.4178141,2024-07-03 21:06:54,2024-07-05 22:54:16,2024-07-05 22:55:40
43.672732,-79.417286,2024-07-03 21:07:25,2024-07-04 20:33:44,2024-07-04 20:35:58
43.87107,-79.424443,2024-07-03 21:07:45,2024-07-04 20:38:59,2024-07-04 20:45:53
43.818078,-79.279049,2024-07-03 21:09:37,2024-07-04 22:17:17,2024-07-04 22:17:56
43.707888,-79.371843,2024-07-03 21:09:44,2024-07-04 23:13:37,2024-07-04 23:16:43
43.637552,-79.400800,2024-07-03 21:11:28,2024-07-04 23:10:32,2024-07-04 23:10:58
43.822901,-79.216441,2024-07-03 21:12:03,2024-07-04 21:39:15,2024-07-04 21:39:41
43.642850,-79.391746,2024-07-03 21:13:20,2024-07-05 00:25:47,2024-07-05 00:26:27
43.475158,-79.660223,2024-07-03 21:14:03,2024-07-04 22:45:59,2024-07-04 22:46:55
43.636371,-79.40276,2024-07-03 21:15:33,2024-07-04 23:14:41,2024-07-04 23:15:10
43.562811,-79.578566,2024-07-03 21:17:12,2024-07-04 21:29:51,2024-07-04 21:30:31
43.515147,-79.632926,2024-07-03 21:17:14,2024-07-04 22:16:54,2024-07-04 22:17:32
43.707345,-79.341366,2024-07-03 21:17:16,2024-07-04 23:47:58,2024-07-04 23:52:07
43.651839,-79.545637,2024-07-03 21:17:18,2024-07-04 21:32:36,2024-07-04 21:36:31
43.713546,-79.410474,2024-07-03 21:17:20,2024-07-04 21:23:20,2024-07-04 21:25:55
43.571178,-79.720143,2024-07-03 21:17:21,2024-07-04 22:11:09,2024-07-04 22:12:10
43.641293,-79.417632,2024-07-03 21:17:24,2024-07-04 22:31:38,2024-07-04 22:31:53
43.718793,-79.364359,2024-07-03 21:17:26,2024-07-04 23:53:30,2024-07-05 00:01:04
43.560660,-79.594364,2024-07-03 21:17:28,2024-07-04 20:58:03,2024-07-04 20:58:41
43.889868,-78.967352,2024-07-03 21:17:29,2024-07-05 00:51:09,2024-07-05 00:52:01
43.777726,-79.325583,2024-07-03 21:17:31,2024-07-05 00:33:36,2024-07-05 00:35:43
43.741126,-79.393854,2024-07-03 21:17:33,2024-07-04 22:22:27,2024-07-04 22:23:08
43.650216,-79.785257,2024-07-03 21:17:34,2024-07-04 23:14:25,2024-07-04 23:15:21
43.651294,-79.730258,2024-07-03 21:17:36,2024-07-05 00:34:44,2024-07-05 00:35:15
43.898166,-79.220000,2024-07-03 21:17:37,2024-07-04 23:00:45,2024-07-04 23:01:30
43.644260,-79.429698,2024-07-04 23:55:40,2024-07-05 23:46:35,2024-07-05 23:47:49
43.476672,-79.720136,2024-07-03 21:17:40,2024-07-04 21:01:36,2024-07-04 21:02:22
43.719700,-79.301970,2024-07-09 02:05:51,2024-07-09 20:32:01,2024-07-09 20:34:25
43.556652,-79.755683,2024-07-03 21:18:49,2024-07-05 00:03:54,2024-07-05 00:04:22
43.687463,-79.520245,2024-07-03 21:20:36,2024-07-04 23:36:58,2024-07-04 23:37:37
43.503270,-79.885710,2024-07-03 21:21:12,2024-07-05 16:41:47,2024-07-05 16:43:44
43.576006,-79.782229,2024-07-03 21:21:14,2024-07-05 01:06:07,2024-07-05 01:06:46
43.694382,-79.796467,2024-07-03 21:21:16,2024-07-05 00:16:14,2024-07-05 00:17:35
43.671532,-79.423931,2024-07-03 21:21:18,2024-07-04 20:22:52,2024-07-04 20:25:06
43.571896,-79.574072,2024-07-03 21:21:19,2024-07-04 21:09:31,2024-07-04 21:10:08
43.638578,-79.399366,2024-07-03 21:21:21,2024-07-04 23:34:06,2024-07-04 23:34:56
43.809527,-79.470084,2024-07-03 21:21:23,2024-07-04 20:43:40,2024-07-04 20:44:38
43.768393,-79.241511,2024-07-03 21:21:25,2024-07-04 22:05:39,2024-07-04 22:06:22
43.552686,-79.743760,2024-07-03 21:21:26,2024-07-04 23:47:53,2024-07-04 23:48:31
43.606495,-79.644084,2024-07-03 21:21:28,2024-07-04 21:54:23,2024-07-04 21:55:14
43.7208105,-79.2777297,2024-07-03 21:21:30,2024-07-05 00:33:49,2024-07-05 00:34:37
43.479291,-79.712973,2024-07-03 21:21:55,2024-07-04 20:51:14,2024-07-04 20:52:10
43.645271,-79.410504,2024-07-03 21:22:33,2024-07-04 22:30:11,2024-07-04 22:33:13
43.859688,-79.353184,2024-07-03 21:24:04,2024-07-04 22:30:29,2024-07-04 22:31:26
43.556492,-79.751617,2024-07-03 21:25:30,2024-07-04 23:56:39,2024-07-04 23:57:07
43.657581,-79.403464,2024-07-05 17:55:26,2024-07-08 15:58:55,2024-07-08 16:02:12
43.786132,-79.367798,2024-07-03 21:30:18,2024-07-05 01:39:12,2024-07-05 01:40:23
43.696536,-79.427763,2024-07-03 21:31:51,2024-07-04 20:31:59,2024-07-04 20:34:23
43.704496,-79.255063,2024-07-03 21:33:18,2024-07-05 00:50:01,2024-07-05 00:50:26
43.735776,-79.278575,2024-07-04 18:43:41,2024-07-05 23:52:31,2024-07-05 23:53:40
43.647502,-79.392722,2024-07-03 21:34:59,2024-07-04 22:04:23,2024-07-04 22:05:25
43.762714,-79.346424,2024-07-03 21:37:25,2024-07-04 23:24:56,2024-07-04 23:26:08
43.360204,-79.813155,2024-07-03 21:38:35,2024-07-04 23:17:49,2024-07-04 23:18:14
43.648363,-79.453846,2024-07-03 21:42:10,2024-07-05 18:28:39,2024-07-05 18:32:18
42.7659344,-81.158007,2024-07-03 21:42:52,2024-07-05 17:08:34,2024-07-05 17:09:16
43.71682,-79.40074,2024-07-03 21:47:12,2024-07-04 21:13:48,2024-07-04 21:18:14
45.069226,-78.430179,2024-07-03 21:47:57,2024-07-05 21:41:30,2024-07-05 21:43:01
43.641828,-79.536588,2024-07-03 21:52:07,2024-07-04 22:18:11,2024-07-04 22:19:00
43.880574,-79.038616,2024-07-03 21:59:01,2024-07-04 23:13:52,2024-07-04 23:15:10
43.929991,-78.846185,2024-07-03 22:01:23,2024-07-04 22:08:16,2024-07-04 22:09:04
43.852384,-79.431580,2024-07-03 22:04:58,2024-07-04 20:27:04,2024-07-04 20:28:06
43.660470,-79.799727,2024-07-03 22:23:00,2024-07-04 23:21:45,2024-07-04 23:22:59
43.843251,-79.251721,2024-07-03 22:24:06,2024-07-04 23:44:43,2024-07-04 23:45:26
43.784917,-79.363482,2024-07-03 22:24:22,2024-07-05 01:34:02,2024-07-05 01:35:27
43.565615,-79.570271,2024-07-03 22:24:22,2024-07-04 21:23:16,2024-07-04 21:27:03
43.874440,-78.944828,2024-07-03 22:24:23,2024-07-04 20:25:22,2024-07-04 20:25:54
43.668412,-79.293661,2024-07-03 22:24:24,2024-07-05 00:29:44,2024-07-05 00:31:58
43.835046,-78.986539,2024-07-03 22:24:25,2024-07-04 20:56:53,2024-07-04 20:58:09
43.588505,-79.548703,2024-07-03 22:24:27,2024-07-05 02:15:41,2024-07-05 02:23:18
43.650352,-79.360993,2024-07-03 22:24:39,2024-07-04 21:25:18,2024-07-04 21:26:04
43.722202,-79.438046,2024-07-03 22:26:08,2024-07-04 20:09:38,2024-07-04 20:11:48
43.741058,-79.327449,2024-07-03 22:28:07,2024-07-04 20:48:31,2024-07-04 20:49:50
43.736024,-79.461622,2024-07-03 22:29:38,2024-07-04 21:36:55,2024-07-04 21:37:20
43.708279,-79.384131,2024-07-03 22:31:10,2024-07-04 22:01:26,2024-07-04 22:02:51
43.818123,-79.616202,2024-07-03 22:32:46,2024-07-04 21:45:48,2024-07-04 21:49:34
43.666688,-79.374897,2024-07-03 22:34:00,2024-07-04 20:18:53,2024-07-04 20:20:13
43.616602,-79.486856,2024-07-03 23:52:51,2024-07-04 23:58:53,2024-07-05 00:00:40
44.058977,-79.469740,2024-07-03 23:58:34,2024-07-04 22:35:19,2024-07-04 22:35:53
43.843376,-79.275203,2024-07-04 00:22:34,2024-07-05 00:06:08,2024-07-05 00:09:45
43.727508,-79.746737,2024-07-04 00:33:45,2024-07-04 22:37:10,2024-07-04 22:38:40
43.418824,-79.886792,2024-07-04 00:35:19,2024-07-05 00:28:15,2024-07-05 00:28:55
43.488942,-79.709068,2024-07-04 00:37:09,2024-07-04 20:20:01,2024-07-04 20:21:01
43.890569,-79.259393,2024-07-04 00:38:55,2024-07-04 22:13:26,2024-07-04 22:14:19
43.489692,-79.864077,2024-07-04 00:42:47,2024-07-05 16:27:28,2024-07-05 16:29:02
43.694704,-79.557680,2024-07-04 00:45:15,2024-07-05 01:00:08,2024-07-05 01:06:41
43.696127,-79.419959,2024-07-04 00:46:25,2024-07-04 20:42:36,2024-07-04 20:43:05
43.645767,-79.418700,2024-07-04 00:49:18,2024-07-04 22:13:39,2024-07-04 22:14:46
43.618199,-79.722751,2024-07-04 00:49:52,2024-07-04 21:24:36,2024-07-04 21:25:01
43.830124,-79.366886,2024-07-04 00:50:49,2024-07-04 22:53:36,2024-07-04 22:53:57
43.8035759,-79.4507556,2024-07-04 00:50:53,2024-07-04 20:33:19,2024-07-04 20:35:49
43.671329,-79.405989,2024-07-04 00:51:36,2024-07-04 21:30:52,2024-07-04 21:32:40
43.691172,-79.338701,2024-07-04 00:52:12,2024-07-04 20:01:35,2024-07-04 20:01:57
43.780823,-79.247602,2024-07-04 00:52:35,2024-07-04 21:57:09,2024-07-04 21:58:06
43.804694,-79.277400,2024-07-04 00:54:47,2024-07-04 21:58:16,2024-07-04 21:58:48
43.803627,-79.390556,2024-07-04 00:55:11,2024-07-05 14:19:40,2024-07-05 14:21:21
43.987163,-79.469324,2024-07-04 00:56:14,2024-07-04 23:13:32,2024-07-04 23:13:49
43.8077996,-79.2728135,2024-07-05 13:24:08,2024-07-08 16:50:06,2024-07-08 16:54:04
43.697109,-79.492236,2024-07-04 00:59:34,2024-07-04 21:19:37,2024-07-04 21:20:44
43.879690,-79.464362,2024-07-04 01:01:27,2024-07-04 20:10:05,2024-07-04 20:11:16
43.849853,-79.425358,2024-07-04 01:02:42,2024-07-04 20:45:23,2024-07-04 20:46:50
43.438104,-79.759276,2024-07-04 01:04:59,2024-07-04 23:35:02,2024-07-04 23:35:27
43.745027,-79.354958,2024-07-04 01:08:52,2024-07-04 23:31:46,2024-07-04 23:32:17
43.841464,-79.478744,2024-07-04 01:12:49,2024-07-04 19:54:40,2024-07-04 19:55:33
43.655105,-79.376255,2024-07-04 01:12:58,2024-07-04 21:43:20,2024-07-04 21:45:45
